Date,Close_fund,Close_rfr
2012-07-31,40163.91,5.11
2012-08-01,40153.87,5.11
2012-08-02,39876.95,5.11
2012-08-03,40594.36,5.12
2012-08-06,41170.5,5.11
2012-08-07,41224.77,5.11
2012-08-08,41254.0,5.11
2012-08-09,41976.63,5.11
2012-08-10,41878.23,5.11
2012-08-13,41891.37,5.11
2012-08-14,41997.92,5.11
2012-08-16,42408.41,5.11
2012-08-17,41940.79,5.11
2012-08-20,41759.28,5.11
2012-08-21,42095.04,5.1
2012-08-22,41846.28,5.11
2012-08-23,41795.63,5.11
2012-08-24,41852.69,5.11
2012-08-27,41738.76,5.12
2012-08-28,41600.89,5.11
2012-08-29,41246.4,5.11
2012-08-30,41077.44,5.04
2012-08-31,41573.57,4.99
2012-09-03,41731.43,4.98
2012-09-04,41461.34,4.97
2012-09-05,41627.2,4.96
2012-09-06,42134.93,4.96
2012-09-07,42503.57,4.96
2012-09-10,42764.19,4.96
2012-09-11,43010.58,4.96
2012-09-12,42982.12,4.95
2012-09-13,43047.41,4.95
2012-09-14,44089.49,4.95
2012-09-17,43896.55,4.95
2012-09-18,43967.58,4.95
2012-09-19,44173.5,4.95
2012-09-20,43737.02,4.95
2012-09-21,43701.32,4.95
2012-09-24,43526.41,4.94
2012-09-25,43822.42,4.94
2012-09-26,43462.14,4.94
2012-09-27,43763.3,4.93
2012-09-28,43739.81,4.92
2012-10-01,44183.21,4.92
2012-10-02,44232.06,4.92
2012-10-03,44096.24,4.9
2012-10-04,43840.23,4.9
2012-10-05,44524.65,4.9
2012-10-08,44376.95,4.91
2012-10-09,44026.54,4.91
2012-10-10,44234.24,4.9
2012-10-11,44224.67,4.88
2012-10-12,43988.28,4.83
2012-10-15,44050.69,4.8
2012-10-16,44441.19,4.8
2012-10-17,44353.53,4.79
2012-10-18,44550.12,4.78
2012-10-19,43759.43,4.78
2012-10-22,43728.91,4.77
2012-10-23,43145.55,4.76
2012-10-24,43305.06,4.75
2012-10-25,43374.6,4.75
2012-10-26,43264.17,4.75
2012-10-29,43177.45,4.75
2012-10-30,43240.07,4.75
2012-10-31,43232.44,4.73
2012-11-02,43581.92,4.72
2012-11-05,43567.6,4.71
2012-11-06,43600.51,4.7
2012-11-07,43304.29,4.7
2012-11-08,43429.42,4.65
2012-11-09,43210.47,4.65
2012-11-12,43368.99,4.65
2012-11-13,43610.01,4.64
2012-11-14,43825.87,4.64
2012-11-15,43845.94,4.64
2012-11-16,43772.6,4.64
2012-11-19,44369.05,4.63
2012-11-20,44438.93,4.61
2012-11-21,44218.33,4.61
2012-11-22,44121.53,4.6
2012-11-23,44436.63,4.6
2012-11-26,44602.83,4.57
2012-11-27,44655.24,4.54
2012-11-28,44605.42,4.52
2012-11-29,44787.84,4.5
2012-11-30,45014.74,4.49
2012-12-03,45293.43,4.46
2012-12-04,45565.81,4.43
2012-12-05,45772.59,4.4
2012-12-06,46019.97,4.37
2012-12-07,45538.45,4.35
2012-12-10,45892.07,4.33
2012-12-11,46517.46,4.32
2012-12-12,46717.72,4.29
2012-12-13,46653.84,4.26
2012-12-14,46912.94,4.23
2012-12-17,47089.1,4.21
2012-12-18,47457.43,4.2
2012-12-19,47920.75,4.19
2012-12-20,47701.82,4.17
2012-12-21,47479.87,4.16
2012-12-27,47673.03,4.14
2012-12-28,47460.59,4.13
2013-01-02,48107.89,4.1
2013-01-03,48222.72,4.09
2013-01-04,47888.16,4.08
2013-01-07,47589.33,4.07
2013-01-08,47379.63,4.06
2013-01-09,47407.28,4.05
2013-01-10,47546.91,4.04
2013-01-11,47440.8,4.03
2013-01-14,47470.12,4.03
2013-01-15,47086.54,4.03
2013-01-16,47521.39,4.03
2013-01-17,47661.37,4.03
2013-01-18,47813.69,4.03
2013-01-21,47936.61,4.03
2013-01-22,47872.8,4.03
2013-01-23,47733.24,4.03
2013-01-24,47942.04,4.01
2013-01-25,47613.95,4.0
2013-01-28,47324.06,3.99
2013-01-29,47328.4,3.98
2013-01-30,46917.19,3.96
2013-01-31,46840.15,3.95
2013-02-01,46945.58,3.94
2013-02-04,46556.55,3.93
2013-02-05,46674.78,3.92
2013-02-06,46149.14,3.88
2013-02-07,46329.66,3.84
2013-02-08,46741.54,3.82
2013-02-11,46786.74,3.81
2013-02-12,46399.26,3.8
2013-02-13,46406.74,3.8
2013-02-14,46211.54,3.8
2013-02-15,46370.13,3.79
2013-02-18,46508.27,3.79
2013-02-19,46490.89,3.76
2013-02-20,46051.76,3.75
2013-02-21,45879.9,3.75
2013-02-22,45948.12,3.75
2013-02-25,46286.28,3.75
2013-02-26,45868.35,3.74
2013-02-27,46241.92,3.74
2013-02-28,46280.36,3.73
2013-03-01,46341.14,3.73
2013-03-04,46137.7,3.73
2013-03-05,46676.09,3.72
2013-03-06,46762.65,3.71
2013-03-07,46745.26,3.47
2013-03-08,47074.39,3.46
2013-03-11,46933.03,3.46
2013-03-12,47010.4,3.46
2013-03-13,46888.37,3.46
2013-03-14,47223.68,3.45
2013-03-15,47125.93,3.42
2013-03-18,46668.41,3.4
2013-03-19,46029.35,3.39
2013-03-20,46068.24,3.39
2013-03-21,45580.47,3.39
2013-03-22,45066.18,3.39
2013-03-25,44585.1,3.39
2013-03-26,44724.88,3.39
2013-03-27,45247.9,3.39
2013-03-28,45147.57,3.39
2013-04-02,45304.74,3.38
2013-04-03,44604.61,3.38
2013-04-04,44623.89,3.37
2013-04-05,44597.66,3.37
2013-04-08,44590.97,3.37
2013-04-09,44725.03,3.36
2013-04-10,45091.63,3.36
2013-04-11,45688.48,3.35
2013-04-12,45525.92,3.35
2013-04-15,44724.14,3.35
2013-04-17,43916.24,3.35
2013-04-18,43364.7,3.31
2013-04-19,43447.75,3.27
2013-04-22,43360.3,3.24
2013-04-23,43159.57,3.22
2013-04-24,43356.73,3.2
2013-04-25,43482.18,3.14
2013-04-26,43665.21,3.1
2013-04-29,43882.16,3.09
2013-04-30,44162.18,3.08
2013-05-02,43991.51,3.07
2013-05-06,44541.73,3.05
2013-05-07,44742.22,3.03
2013-05-08,45117.94,3.02
2013-05-09,44943.16,2.95
2013-05-10,44895.35,2.93
2013-05-13,45207.84,2.9
2013-05-14,45771.11,2.89
2013-05-15,46102.42,2.87
2013-05-16,45992.03,2.84
2013-05-17,46078.68,2.82
2013-05-20,46041.35,2.81
2013-05-21,45851.8,2.8
2013-05-22,45933.66,2.79
2013-05-23,45687.76,2.77
2013-05-24,46145.44,2.76
2013-05-27,47277.1,2.74
2013-05-28,47579.87,2.74
2013-05-29,47476.64,2.74
2013-05-31,47806.34,2.74
2013-06-03,47175.79,2.74
2013-06-04,47620.68,2.74
2013-06-05,47805.94,2.74
2013-06-06,47573.66,2.74
2013-06-07,48209.65,2.75
2013-06-10,48495.01,2.76
2013-06-11,48324.52,2.76
2013-06-12,48383.93,2.76
2013-06-13,48152.82,2.76
2013-06-14,48273.42,2.75
2013-06-17,48131.61,2.75
2013-06-18,48119.72,2.75
2013-06-19,47743.1,2.74
2013-06-20,45870.0,2.74
2013-06-21,44732.92,2.74
2013-06-24,44824.62,2.74
2013-06-25,44966.09,2.73
2013-06-26,44893.99,2.74
2013-06-27,43667.37,2.73
2013-06-28,44747.79,2.73
2013-07-01,44769.0,2.72
2013-07-02,45533.94,2.72
2013-07-03,45184.98,2.71
2013-07-04,45613.75,2.69
2013-07-05,45110.89,2.69
2013-07-08,44534.34,2.69
2013-07-09,44342.23,2.69
2013-07-10,45068.55,2.69
2013-07-11,45712.72,2.69
2013-07-12,46150.78,2.69
2013-07-15,46218.05,2.69
2013-07-16,46155.1,2.69
2013-07-17,46287.08,2.69
2013-07-18,46221.23,2.7
2013-07-19,46399.74,2.7
2013-07-22,46361.7,2.69
2013-07-23,46714.43,2.7
2013-07-24,46835.98,2.7
2013-07-25,46713.02,2.7
2013-07-26,46258.91,2.7
2013-07-29,46480.62,2.7
2013-07-30,46663.41,2.7
2013-07-31,46925.65,2.7
2013-08-01,47370.81,2.7
2013-08-02,48325.33,2.7
2013-08-05,48458.44,2.7
2013-08-06,47942.81,2.7
2013-08-07,48306.55,2.7
2013-08-08,48862.88,2.7
2013-08-09,49125.36,2.7
2013-08-12,49580.16,2.69
2013-08-13,49747.66,2.69
2013-08-14,50223.95,2.7
2013-08-16,49976.48,2.7
2013-08-19,49772.46,2.7
2013-08-20,49162.16,2.7
2013-08-21,49128.05,2.7
2013-08-22,49846.48,2.7
2013-08-23,49895.1,2.71
2013-08-26,49818.48,2.71
2013-08-27,48833.58,2.71
2013-08-28,48537.65,2.71
2013-08-29,48676.45,2.71
2013-08-30,48871.98,2.7
2013-09-02,49187.22,2.71
2013-09-03,48968.87,2.7
2013-09-04,47919.09,2.7
2013-09-05,45830.66,2.7
2013-09-06,46717.04,2.7
2013-09-09,47808.9,2.7
2013-09-10,48961.51,2.7
2013-09-11,49437.02,2.7
2013-09-12,49771.55,2.7
2013-09-13,49348.61,2.7
2013-09-16,48917.85,2.7
2013-09-17,49434.46,2.7
2013-09-18,49413.33,2.7
2013-09-19,50300.53,2.7
2013-09-20,50308.19,2.68
2013-09-23,49955.87,2.67
2013-09-24,49979.47,2.67
2013-09-25,50301.69,2.67
2013-09-26,50936.34,2.67
2013-09-27,50819.81,2.67
2013-09-30,50301.85,2.67
2013-10-01,50782.48,2.67
2013-10-02,50803.4,2.68
2013-10-03,50982.03,2.68
2013-10-04,50601.24,2.68
2013-10-07,50338.71,2.68
2013-10-08,50137.88,2.68
2013-10-09,50335.02,2.68
2013-10-10,51806.83,2.68
2013-10-11,52230.47,2.68
2013-10-14,52520.91,2.68
2013-10-15,52590.73,2.67
2013-10-16,52861.41,2.67
2013-10-17,52573.59,2.67
2013-10-18,52587.24,2.67
2013-10-21,53853.55,2.67
2013-10-22,53781.81,2.67
2013-10-23,53389.74,2.66
2013-10-24,53994.46,2.66
2013-10-25,53887.13,2.66
2013-10-28,54180.04,2.66
2013-10-29,54536.95,2.66
2013-10-30,54095.32,2.66
2013-10-31,53607.86,2.66
2013-11-04,53989.37,2.66
2013-11-05,53504.47,2.66
2013-11-06,53924.01,2.66
2013-11-07,53785.07,2.66
2013-11-08,53305.36,2.66
2013-11-12,53358.29,2.66
2013-11-13,52681.33,2.66
2013-11-14,53127.16,2.65
2013-11-15,53896.03,2.65
2013-11-18,55136.81,2.65
2013-11-19,54778.86,2.65
2013-11-20,54778.8,2.65
2013-11-21,54621.21,2.65
2013-11-22,54834.12,2.65
2013-11-25,55246.4,2.65
2013-11-26,54544.73,2.65
2013-11-27,54678.66,2.65
2013-11-28,54420.19,2.65
2013-11-29,54704.89,2.65
2013-12-02,53934.52,2.65
2013-12-03,53276.83,2.65
2013-12-04,52867.03,2.65
2013-12-05,52597.13,2.65
2013-12-06,52727.52,2.65
2013-12-09,52881.29,2.65
2013-12-10,52692.63,2.65
2013-12-11,52643.16,2.65
2013-12-12,51947.96,2.65
2013-12-13,51761.82,2.65
2013-12-16,51736.02,2.65
2013-12-17,50779.25,2.65
2013-12-18,50971.57,2.68
2013-12-19,50631.75,2.69
2013-12-20,51097.75,2.7
2013-12-23,51362.3,2.71
2013-12-27,51267.29,2.71
2013-12-30,51284.25,2.71
2014-01-02,51865.89,2.7
2014-01-03,51497.81,2.7
2014-01-07,50444.78,2.7
2014-01-08,50482.93,2.7
2014-01-09,49753.03,2.7
2014-01-10,49796.5,2.7
2014-01-13,50444.23,2.7
2014-01-14,50605.74,2.7
2014-01-15,51098.55,2.7
2014-01-16,51288.7,2.7
2014-01-17,50925.12,2.7
2014-01-20,50917.69,2.7
2014-01-21,51506.82,2.7
2014-01-22,51906.45,2.7
2014-01-23,51569.21,2.7
2014-01-24,50593.45,2.7
2014-01-27,50041.93,2.7
2014-01-28,50433.71,2.7
2014-01-29,50128.34,2.7
2014-01-30,50417.17,2.7
2014-01-31,50831.61,2.71
2014-02-03,51121.82,2.71
2014-02-04,50836.32,2.71
2014-02-05,51076.06,2.71
2014-02-06,52138.87,2.71
2014-02-07,52137.9,2.71
2014-02-10,52024.29,2.71
2014-02-11,52581.53,2.71
2014-02-12,53231.44,2.71
2014-02-13,53349.65,2.71
2014-02-14,53397.03,2.71
2014-02-17,53435.4,2.71
2014-02-18,53208.77,2.71
2014-02-19,53471.61,2.71
2014-02-20,52967.02,2.71
2014-02-21,53400.11,2.71
2014-02-24,54063.6,2.71
2014-02-25,53687.8,2.71
2014-02-26,52983.97,2.71
2014-02-27,52906.04,2.71
2014-02-28,53811.3,2.71
2014-03-03,51005.81,2.71
2014-03-04,52303.63,2.71
2014-03-05,52216.05,2.71
2014-03-06,52487.84,2.71
2014-03-07,51954.46,2.71
2014-03-10,51155.33,2.71
2014-03-11,51226.9,2.71
2014-03-12,50517.28,2.71
2014-03-13,49878.65,2.71
2014-03-14,49520.84,2.71
2014-03-17,50811.88,2.71
2014-03-18,50651.51,2.71
2014-03-19,50360.09,2.71
2014-03-20,50627.71,2.71
2014-03-21,50555.93,2.71
2014-03-24,50503.6,2.71
2014-03-25,51150.79,2.71
2014-03-26,51684.41,2.71
2014-03-27,51642.99,2.71
2014-03-28,51831.67,2.71
2014-03-31,52373.47,2.71
2014-04-01,52571.51,2.71
2014-04-02,52761.31,2.71
2014-04-03,52376.18,2.72
2014-04-04,52660.68,2.72
2014-04-07,52280.5,2.72
2014-04-08,52449.94,2.72
2014-04-09,52429.68,2.72
2014-04-10,52580.73,2.72
2014-04-11,52389.75,2.72
2014-04-14,51813.9,2.72
2014-04-15,51263.89,2.72
2014-04-16,50913.63,2.72
2014-04-17,51510.98,2.72
2014-04-22,52026.61,2.72
2014-04-23,51936.09,2.72
2014-04-24,51705.76,2.72
2014-04-25,51497.7,2.72
2014-04-28,51567.7,2.72
2014-04-29,51842.78,2.72
2014-04-30,51892.77,2.72
2014-05-02,51782.38,2.72
2014-05-05,51198.42,2.72
2014-05-06,50873.54,2.72
2014-05-07,50646.36,2.72
2014-05-08,50851.25,2.72
2014-05-09,50451.79,2.72
2014-05-12,50897.34,2.72
2014-05-13,51047.96,2.72
2014-05-14,51264.01,2.72
2014-05-15,50944.5,2.72
2014-05-16,50858.58,2.72
2014-05-19,51070.22,2.72
2014-05-20,51244.43,2.72
2014-05-21,51391.94,2.72
2014-05-22,52244.13,2.72
2014-05-23,52413.38,2.72
2014-05-26,52581.76,2.72
2014-05-27,52443.49,2.72
2014-05-28,52187.17,2.72
2014-05-29,52553.48,2.72
2014-05-30,52066.97,2.72
2014-06-02,52230.73,2.72
2014-06-03,52326.4,2.72
2014-06-04,52527.75,2.71
2014-06-05,52901.29,2.7
2014-06-06,53233.18,2.69
2014-06-09,53054.18,2.69
2014-06-10,53368.74,2.69
2014-06-11,53120.87,2.68
2014-06-12,52927.91,2.68
2014-06-13,52759.01,2.68
2014-06-16,52618.29,2.68
2014-06-17,52943.98,2.68
2014-06-18,52937.45,2.68
2014-06-20,52923.26,2.68
2014-06-23,53084.62,2.68
2014-06-24,52870.49,2.68
2014-06-25,52096.37,2.68
2014-06-26,51815.43,2.68
2014-06-27,51713.44,2.68
2014-06-30,51934.94,2.68
2014-07-01,51746.23,2.68
2014-07-02,51191.13,2.68
2014-07-03,50951.73,2.68
2014-07-04,50995.56,2.68
2014-07-07,51286.46,2.68
2014-07-08,50974.9,2.68
2014-07-09,50716.2,2.68
2014-07-10,50474.36,2.68
2014-07-11,51085.89,2.68
2014-07-14,51310.6,2.68
2014-07-15,51408.74,2.68
2014-07-16,51445.92,2.68
2014-07-17,51527.37,2.68
2014-07-18,51315.91,2.68
2014-07-21,51228.68,2.68
2014-07-22,51667.6,2.68
2014-07-23,51540.81,2.67
2014-07-24,51613.47,2.67
2014-07-25,51608.79,2.67
2014-07-28,51568.84,2.67
2014-07-29,51275.06,2.67
2014-07-30,50393.97,2.67
2014-07-31,50037.12,2.67
2014-08-01,50390.94,2.67
2014-08-04,50872.32,2.67
2014-08-05,50865.95,2.67
2014-08-06,50611.27,2.67
2014-08-07,49958.67,2.67
2014-08-08,49593.68,2.67
2014-08-11,50398.54,2.67
2014-08-12,50420.86,2.67
2014-08-13,50957.51,2.67
2014-08-14,51512.57,2.66
2014-08-18,52169.37,2.66
2014-08-19,52183.11,2.65
2014-08-20,52304.36,2.65
2014-08-21,52294.93,2.64
2014-08-22,52143.1,2.64
2014-08-25,52344.83,2.63
2014-08-26,52781.56,2.62
2014-08-27,52849.06,2.61
2014-08-28,51882.01,2.6
2014-08-29,51868.77,2.59
2014-09-01,52416.31,2.58
2014-09-02,52643.48,2.57
2014-09-03,53797.21,2.56
2014-09-04,54358.49,2.55
2014-09-05,54412.52,2.53
2014-09-08,54624.88,2.52
2014-09-09,54519.25,2.51
2014-09-10,54558.48,2.5
2014-09-11,54065.27,2.49
2014-09-12,54021.81,2.48
2014-09-15,54343.35,2.47
2014-09-16,54652.09,2.46
2014-09-17,55153.79,2.45
2014-09-18,54906.1,2.44
2014-09-19,55636.77,2.42
2014-09-22,55271.16,2.4
2014-09-23,54615.81,2.38
2014-09-24,54416.67,2.36
2014-09-25,54411.77,2.32
2014-09-26,54574.21,2.3
2014-09-29,54639.03,2.29
2014-09-30,54878.58,2.28
2014-10-01,54107.27,2.27
2014-10-02,53498.77,2.26
2014-10-03,53754.63,2.25
2014-10-06,53992.31,2.24
2014-10-07,53770.98,2.23
2014-10-08,53173.18,2.23
2014-10-09,53416.03,2.09
2014-10-10,52734.24,2.06
2014-10-13,52715.05,2.05
2014-10-14,52823.62,2.04
2014-10-15,52438.27,2.03
2014-10-16,52297.79,2.03
2014-10-17,52662.9,2.02
2014-10-20,52452.36,2.02
2014-10-21,53213.51,2.01
2014-10-22,53301.52,2.0
2014-10-23,53335.43,1.99
2014-10-24,53320.13,1.98
2014-10-27,53501.71,1.98
2014-10-28,53792.65,1.98
2014-10-29,53617.36,1.98
2014-10-30,53492.0,1.97
2014-10-31,53949.58,1.96
2014-11-03,53933.9,1.95
2014-11-04,53905.66,1.95
2014-11-05,53591.07,1.94
2014-11-06,53512.14,2.02
2014-11-07,53254.04,2.03
2014-11-10,53106.5,2.04
2014-11-12,53015.55,2.04
2014-11-13,52816.35,2.04
2014-11-14,53176.98,2.04
2014-11-17,53099.11,2.05
2014-11-18,53368.22,2.06
2014-11-19,53299.4,2.06
2014-11-20,52848.54,2.06
2014-11-21,53215.87,2.06
2014-11-24,53084.63,2.06
2014-11-25,53055.98,2.06
2014-11-26,53238.0,2.06
2014-11-27,53415.63,2.06
2014-11-28,53247.07,2.06
2014-12-01,53155.31,2.06
2014-12-02,53773.45,2.06
2014-12-03,53801.73,2.06
2014-12-04,53346.86,2.06
2014-12-05,53652.58,2.06
2014-12-08,53479.49,2.06
2014-12-09,52961.35,2.06
2014-12-10,52477.44,2.06
2014-12-11,52550.03,2.06
2014-12-12,52265.24,2.06
2014-12-15,51621.14,2.06
2014-12-16,50683.91,2.06
2014-12-17,50932.48,2.06
2014-12-18,51739.04,2.06
2014-12-19,51297.12,2.06
2014-12-22,51487.54,2.06
2014-12-23,51511.68,2.06
2014-12-29,51159.06,2.06
2014-12-30,51416.08,2.06
2015-01-02,51378.0,2.06
2015-01-05,50516.71,2.06
2015-01-07,51350.42,2.06
2015-01-08,52391.0,2.06
2015-01-09,52065.88,2.05
2015-01-12,51910.34,2.05
2015-01-13,52443.1,2.04
2015-01-14,51910.3,2.04
2015-01-15,50616.63,2.04
2015-01-16,50300.33,2.03
2015-01-19,50230.33,2.02
2015-01-20,50058.56,2.02
2015-01-21,50918.41,2.02
2015-01-22,51484.81,2.02
2015-01-23,51680.12,2.02
2015-01-26,51516.62,2.01
2015-01-27,51578.85,2.01
2015-01-28,51706.19,2.0
2015-01-29,52040.24,2.0
2015-01-30,52102.39,2.0
2015-02-02,51923.51,1.99
2015-02-03,52030.36,1.99
2015-02-04,52049.85,1.98
2015-02-05,52107.26,1.98
2015-02-06,52417.42,1.97
2015-02-09,52137.58,1.97
2015-02-10,52140.43,1.96
2015-02-11,51893.79,1.96
2015-02-12,52139.81,1.95
2015-02-13,52368.83,1.94
2015-02-16,52634.84,1.93
2015-02-17,52641.26,1.92
2015-02-18,52476.64,1.92
2015-02-19,52572.95,1.89
2015-02-20,52566.43,1.86
2015-02-23,52911.87,1.84
2015-02-24,52949.64,1.83
2015-02-25,52871.46,1.83
2015-02-26,53042.6,1.82
2015-02-27,53304.21,1.81
2015-03-02,53343.92,1.81
2015-03-03,52742.17,1.81
2015-03-04,53161.92,1.81
2015-03-05,53546.4,1.65
2015-03-06,53381.8,1.65
2015-03-09,53415.93,1.65
2015-03-10,52838.22,1.65
2015-03-11,53041.44,1.65
2015-03-12,53136.13,1.65
2015-03-13,52740.67,1.65
2015-03-16,52874.24,1.65
2015-03-17,53197.78,1.65
2015-03-18,53364.63,1.65
2015-03-19,54148.48,1.65
2015-03-20,54477.36,1.65
2015-03-23,54564.54,1.65
2015-03-24,54437.39,1.65
2015-03-25,54138.34,1.65
2015-03-26,53649.9,1.65
2015-03-27,53607.28,1.65
2015-03-30,54106.37,1.65
2015-03-31,54091.32,1.65
2015-04-01,54032.68,1.65
2015-04-02,54179.04,1.65
2015-04-07,54490.95,1.65
2015-04-08,54647.1,1.65
2015-04-09,55063.85,1.65
2015-04-10,55026.26,1.65
2015-04-13,55027.41,1.65
2015-04-14,54971.31,1.65
2015-04-15,55648.2,1.65
2015-04-16,56165.1,1.65
2015-04-17,55459.57,1.65
2015-04-20,56191.3,1.65
2015-04-21,56226.22,1.65
2015-04-22,56450.94,1.65
2015-04-23,56492.95,1.65
2015-04-24,56518.96,1.65
2015-04-27,57060.97,1.65
2015-04-28,56993.2,1.65
2015-04-29,56559.4,1.65
2015-04-30,56477.69,1.65
2015-05-04,56699.49,1.65
2015-05-05,56442.25,1.65
2015-05-06,56928.56,1.65
2015-05-07,56911.34,1.66
2015-05-08,57379.45,1.66
2015-05-11,57262.52,1.66
2015-05-12,57304.71,1.67
2015-05-13,57246.74,1.67
2015-05-14,56845.83,1.67
2015-05-15,56901.42,1.67
2015-05-18,57044.04,1.67
2015-05-19,56968.61,1.68
2015-05-20,56925.9,1.68
2015-05-21,56990.6,1.68
2015-05-22,56828.92,1.68
2015-05-25,55957.5,1.68
2015-05-26,55553.99,1.68
2015-05-27,55862.06,1.68
2015-05-28,55556.13,1.68
2015-05-29,55531.79,1.68
2015-06-01,55605.71,1.68
2015-06-02,55045.4,1.68
2015-06-03,54749.74,1.68
2015-06-05,54278.69,1.68
2015-06-08,53966.77,1.68
2015-06-09,53576.17,1.69
2015-06-10,54392.95,1.7
2015-06-11,54357.69,1.7
2015-06-12,53956.79,1.71
2015-06-15,53977.29,1.71
2015-06-16,53934.03,1.71
2015-06-17,53203.7,1.71
2015-06-18,53408.53,1.71
2015-06-19,53039.35,1.72
2015-06-22,54104.26,1.72
2015-06-23,54017.19,1.72
2015-06-24,54114.37,1.72
2015-06-25,54141.2,1.72
2015-06-26,53836.45,1.72
2015-06-29,52905.49,1.72
2015-06-30,53328.98,1.72
2015-07-01,52993.41,1.72
2015-07-02,53074.71,1.72
2015-07-03,52764.91,1.72
2015-07-06,52590.36,1.72
2015-07-07,51586.16,1.72
2015-07-08,51370.03,1.72
2015-07-09,51658.71,1.72
2015-07-10,52588.42,1.72
2015-07-13,52773.18,1.72
2015-07-14,52700.22,1.72
2015-07-15,52764.78,1.72
2015-07-16,53588.24,1.72
2015-07-17,53428.96,1.72
2015-07-20,52753.8,1.72
2015-07-21,52839.41,1.72
2015-07-22,51698.05,1.72
2015-07-23,51986.22,1.72
2015-07-24,51860.33,1.72
2015-07-27,51738.86,1.72
2015-07-28,51906.91,1.72
2015-07-29,52288.1,1.72
2015-07-30,52011.81,1.72
2015-07-31,52750.94,1.72
2015-08-03,52808.18,1.72
2015-08-04,52941.88,1.72
2015-08-05,53694.88,1.72
2015-08-06,52418.07,1.72
2015-08-07,52425.2,1.72
2015-08-10,52931.39,1.72
2015-08-11,52934.34,1.72
2015-08-12,52554.93,1.72
2015-08-13,52995.96,1.72
2015-08-14,52566.45,1.72
2015-08-17,52072.06,1.72
2015-08-18,51933.37,1.72
2015-08-19,52452.86,1.72
2015-08-20,52508.32,1.72
2015-08-21,51850.61,1.72
2015-08-24,48916.6,1.72
2015-08-25,49372.33,1.72
2015-08-26,49318.58,1.72
2015-08-27,50366.09,1.72
2015-08-28,50972.44,1.72
2015-08-31,51280.38,1.72
2015-09-01,50292.2,1.72
2015-09-02,50135.97,1.72
2015-09-03,50977.06,1.72
2015-09-04,50792.08,1.72
2015-09-07,50498.77,1.72
2015-09-08,50644.7,1.72
2015-09-09,50806.62,1.72
2015-09-10,51527.08,1.72
2015-09-11,51519.45,1.72
2015-09-14,51484.62,1.72
2015-09-15,51484.93,1.72
2015-09-16,51532.65,1.72
2015-09-17,51801.58,1.72
2015-09-18,51303.79,1.72
2015-09-21,51499.88,1.72
2015-09-22,50713.83,1.72
2015-09-23,50160.5,1.72
2015-09-24,49701.31,1.72
2015-09-25,49935.09,1.72
2015-09-28,49231.74,1.73
2015-09-29,49257.71,1.73
2015-09-30,49824.59,1.73
2015-10-01,49593.95,1.73
2015-10-02,49275.66,1.73
2015-10-05,50312.86,1.73
2015-10-06,50733.51,1.73
2015-10-07,50961.87,1.73
2015-10-08,51222.77,1.73
2015-10-09,51710.74,1.73
2015-10-12,51569.81,1.73
2015-10-13,51310.64,1.73
2015-10-14,51174.59,1.73
2015-10-15,51599.62,1.73
2015-10-16,51391.65,1.73
2015-10-19,51264.77,1.73
2015-10-20,51442.51,1.73
2015-10-21,51183.06,1.73
2015-10-22,51094.29,1.73
2015-10-23,51157.09,1.73
2015-10-26,51233.42,1.73
2015-10-27,51277.72,1.73
2015-10-28,51198.42,1.73
2015-10-29,50262.68,1.73
2015-10-30,50271.65,1.73
2015-11-02,50642.89,1.73
2015-11-03,50367.53,1.73
2015-11-04,50466.34,1.73
2015-11-05,50125.85,1.73
2015-11-06,49599.29,1.73
2015-11-09,49428.71,1.73
2015-11-10,49538.05,1.73
2015-11-12,49358.2,1.73
2015-11-13,48697.1,1.73
2015-11-16,48462.93,1.73
2015-11-17,49119.09,1.73
2015-11-18,49345.31,1.73
2015-11-19,49177.74,1.73
2015-11-20,49434.43,1.73
2015-11-23,48597.23,1.73
2015-11-24,47908.15,1.73
2015-11-25,47945.27,1.73
2015-11-26,48418.14,1.73
2015-11-27,47996.8,1.73
2015-11-30,47915.91,1.73
2015-12-01,47803.6,1.73
2015-12-02,47002.61,1.72
2015-12-03,46693.09,1.72
2015-12-04,46537.67,1.72
2015-12-07,46510.96,1.72
2015-12-08,45609.0,1.72
2015-12-09,44670.09,1.72
2015-12-10,45093.65,1.72
2015-12-11,44220.32,1.72
2015-12-14,43887.16,1.72
2015-12-15,44304.68,1.72
2015-12-16,44894.37,1.72
2015-12-17,45684.05,1.72
2015-12-18,45996.81,1.72
2015-12-21,46247.43,1.72
2015-12-22,46421.28,1.72
2015-12-23,46564.08,1.72
2015-12-28,46564.67,1.72
2015-12-29,47042.15,1.72
2015-12-30,46467.38,1.72
2016-01-04,45356.65,1.72
2016-01-05,45200.77,1.72
2016-01-07,44195.91,1.72
2016-01-08,43770.51,1.72
2016-01-11,43241.06,1.72
2016-01-12,44214.32,1.71
2016-01-13,44708.04,1.71
2016-01-14,44596.08,1.7
2016-01-15,43719.53,1.7
2016-01-18,42464.6,1.7
2016-01-19,42738.28,1.7
2016-01-20,42152.7,1.7
2016-01-21,42180.3,1.7
2016-01-22,43039.42,1.7
2016-01-25,43202.95,1.7
2016-01-26,42924.6,1.7
2016-01-27,43236.46,1.7
2016-01-28,43778.96,1.7
2016-01-29,44290.05,1.7
2016-02-01,44294.89,1.7
2016-02-02,43563.88,1.7
2016-02-03,43630.57,1.69
2016-02-04,44557.64,1.69
